Artist|Spotify ID|Genres
Yoko Ono|2s4tjL6W3qrblOe0raIzwJ|['experimental', 'experimental pop']
Sherbs|6XCtb0J9fdkcXJuWZOCChU|[]
The Rings|3MsTzUCPsYqPkMWPQE0TGK|['deep punk rock']
Hawks|4ZUNXYwh6gDNwd3IUHdaYw|[]
Garland Jeffreys|6BLhUZMqXO8eXjhToNRteA|['pub rock']
Phil Collins|4lxfqrEsLX6N1N4OCSkILp|['mellow gold', 'soft rock']
Lani Hall|6vIMSnFRkGcJNE776F2TEJ|[]
John O'Banion|3q143cJhNgGc8GUqJKOzcZ|[]
Shot In The Dark|4tHSEcYVCQzIPrhZd2MFKx|[]
Stars On 45|4r8b3Hr0AMhzhAg75le0Gx|[]
Leon Redbone|7hYKC5uBED0V5rpKQkqgQ5|['jazz violin']
Jim Photoglo|2MtaGjp33oMpAQ702qK4Rj|[]
Get Wet|69vUB5BBarDyTccTGcDVhI|['deep eurodance']
Rosanne Cash|6lx6XS8umFqYRVbBErx9fE|['alternative country', 'country rock', 'folk', 'folk rock', 'lilith', 'mellow gold', 'nashville sound', 'outlaw country', 'roots rock', 'singer-songwriter', 'traditional country', 'traditional folk']
Lee Ritenour|1nDqTUspmq8IXhcEZT93iq|['jazz funk', 'jazz fusion', 'jazz guitar', 'smooth jazz']
Joe Dolce|4wUEfafmKVXlwEiz9RdPFc|[]
The Dillman Band|3SHPEUWsW6kyTNuQHmyxWu|[]
The Oak Ridge Boys|3XnO697XIus1M0cMuxZjos|['country', 'country gospel', 'country rock', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country']
Billy Squier|3Fz2GbraVXhcpXnoi2Oe1r|['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']
Frankie Smith|0CcGsPdBvdYS0JuxrTvTIF|['funk']
Max Werner|0vZUQ8t3RYN2dps4bavwYg|[]
Marty Balin|1LPqJnojL09mceIxcFwXLx|['soft rock']
Jim Steinman|2V3UNup4XHyqdCOGcQai1d|[]
John Schneider|5dk1fnALF9pkgCllupjX2M|['country']
Michael Damian|1Wb1iP9BzMJyjm5nXtBUFP|[]
Alabama|6rJqqRce0Kvo2dJUXoHleC|['contemporary country', 'country', 'country road', 'country rock', 'outlaw country', 'traditional country']
The Producers|2qnTqDLWmnXbRUBTHfkFVA|[]
Point Blank|5Nz0G9zAjZVmIgqtGfHham|['dirty texas rap', 'southern rock']
Silverado|7B6uRJ7VFzrt5lPncd1XR1|[]
Robbie Patton|0To5Xn0CmOwl9Vg4Tys4Ov|['deep soft rock']
Balance|4c3iWgFA91jbqyaB21LkY2|[]
Stevie Nicks|7crPfGd2k81ekOoSqQKWWz|['album rock', 'heartland rock', 'mellow gold', 'rock']
Silver Condor|29depPcBWPGMjwZeqJHbQi|[]
Don Felder|73G0P8aYEnVht7jjliF7Ok|['album rock']
Evelyn King|1tqL51ZemYK3ZaWHszXu62|[]
Squeeze|6Jrj26oAY96EEC2lqC6fua|['art rock', 'dance rock', 'jangle pop', 'new romantic', 'new wave', 'new wave pop', 'power pop', 'pub rock', 'rock']
Icehouse|7mBijQAmOH1AbIxnbg6XTi|[]
Al Jarreau|3YR92OLKlvkK5oKNekSqXe|['adult standards', 'jazz funk', 'quiet storm', 'smooth jazz', 'vocal jazz']
Larry John McNally|7fQwarCxGRYQBCS2nJ8CmB|['deep soft rock']
Debbie Harry|7FxMjqH6DH056sdsstGeVl|['new wave pop']
Debra Laws|6iA5wBxxMxUMr9a4fnJd34|['urban contemporary']
Eric Hine|06FYNfwEgXT2zTJ637VlVk|[]
Stevie Woods|4ReLjO7IQ9EehWClyzlPds|['deep soft rock']
Diesel|6byCVLbgOawjt1RStMyJWn|[]
Van Stephenson|0ndwxW5uCztT6XuWhKYQy4|[]
Ronnie Laws|4yh5g0DWkL6kRlCH1FPAvC|['jazz funk', 'jazz saxophone', 'smooth jazz', 'soul jazz']
West Street Mob|1DF9I8WTbKvhEifX7RwXbO|['electro', 'old school hip hop']
Chris Christian|4rL2fEXj4qvOiuAZACDbO3|['deep soft rock']
Streek|7iP9nYeauvs7Hwg9oAlmPJ|[]
Luther Vandross|19y5MFBH7gohEdGwKM7QsP|['disco', 'funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']
Tight Fit|6NaacjWVEwO2la6AnxH0ZK|[]
Quarterflash|3VJakY5Yw5phAOF4Bada5v|['album rock', 'new wave pop']
Lindsey Buckingham|3Dzj993UEz8Z5ovxuirzFO|['mellow gold', 'soft rock']
Sneaker|1x3WKtIj5x3hdb1DH8Rvjh|[]
Royal Philharmonic Orchestra|0MvSBMGRQJY3mRwIbJsqF1|['classify', 'orchestra']
Roger|3GMoVpWJy4smKuxFuFTwXC|['funk']
Bertie Higgins|4qzZ6bMrjK27yHGVjs4Pvq|['soft rock']
Central Line|3k5CKYmmh2MjzAl9Xo5tpt|['brit funk', 'post-disco']
Steve Carlisle|3iyMlww8h3Hru5AzHiVAnr|[]
Sheila|5fhRcv2KU96vbXqNE2FEdu|['chanson', 'ye ye']
Eddie Schwartz|6fJGQ0FutKyoxsQPP806wA|[]
Henry Paul Band|4GGDnwXsF5e9gjhJMRZ03s|['modern southern rock', 'southern rock']
Patti Austin|0JxChc2w5fwTGbXKfc4cRd|['adult standards', 'quiet storm', 'smooth jazz', 'soft rock']
Vangelis|4P70aqttdpJ9vuYFDmf7f6|['cyberpunk', 'new age', 'soundtrack']
Dave Stewart|7gcCQIlkkfbul5Mt0jBQkg|[]
Bill Champlin|5pLqzTJecAKKbWw0MrDASt|['deep soft rock']
Kano|50nN8IFD4xA67fI4jYbLV4|['grime', 'uk garage', 'uk hip hop']
Buckner|1GkfncMERz9jgEK1dsodkE|[]
Peabo Bryson|49iKbKGqgn8OESkW5WduX0|['adult standards', 'new jack swing', 'quiet storm', 'r&b', 'soft rock', 'urban contemporary']
Skyy|5uFqO7FceiE84xjEjFtQLX|['disco', 'electro', 'funk', 'post-disco', 'quiet storm', 'urban contemporary']
Soft Cell|6aq8T2RcspxVOGgMrTzjWc|['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']
Gidea Park|2RdfeBB100TWHLzkOyuGui|[]
Tom Tom Club|1m24736Bdew1oQVxTePOCo|['dance rock', 'new romantic', 'new wave', 'new wave pop', 'no wave', 'post-punk', 'uk post-punk']
Conductor|5G1vORCPQIg0ICezzZQdcA|[]
The Time|1EgGVV9cmmlLEsFlunjmvv|['disco', 'electro', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']
Huey Lewis|2OU0OH164ypvP4G3AYynXs|[]
Madleen Kane|2nCH7NlCpkfhzJMS4opstC|['deep disco']
Le Roux|0UU2aJbH7UNv9F25o3ouZA|[]
Greg Guidry|7roC13N5Y9u1X6L95ngCqJ|['deep soft rock']
Larry Carlton|7aRi9OzdA2ciputfuguaPK|['jazz funk', 'jazz fusion', 'jazz guitar', 'smooth jazz']
Fred Parris|4HEhD6nHnO9hB6h3uiGZJ9|[]
The Human League|1aX2dmV8XoHYCOQRxjPESG|['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']
David Lasley|6RHq2C33SNJds19uWNdlMH|['deep soft rock']
Glass Moon|0MwVtoHVOeRL4Ab5xt7Nmt|[]
Bryan Adams|3Z02hBLubJxuFJfhacLSDc|['album rock', 'canadian pop', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']
Aurra|6f34Vi3DFJap7eJMDbpzEG|['disco', 'funk', 'post-disco']
Laura Branigan|4463nfFMmK1cwAWBQDwT5e|['dance rock', 'europop', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']
Aldo Nova|3jtTd1E9mBxYYU987s32Fm|['album rock', 'canadian metal', 'classic canadian rock', 'glam metal', 'hard rock', 'rock']
Pia Zadora|4xOk8sG1KBfhKhR4BOq7Mc|[]
Atlantic Starr|2YdVmtVBpIrv0N6WiBzSqm|['disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']
Cheri|6Ooh4OXAUWL72M0ei2MnKU|[]
Asia|1bdytLV3FPjyhfrb6BhMej|['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']
Dazz Band|4n7L1vYXp4Dt0HfxaLBj9l|['disco', 'electro', 'freestyle', 'funk', 'post-disco', 'quiet storm']
The Motels|6scOultrkXrQsClcbGKM7e|['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop']
The Waitresses|57AKOY1SF1062tuVzgAPv8|['dance rock', 'new wave pop']
Sparks|7pwjGKaqnfkvS7eQbHaqyH|['art pop', 'art rock', 'dance rock', 'glam rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'pub rock', 'synthpop', 'uk post-punk', 'zolo']
Kim Wilde|73a6pNH4YtLNgDbPQwXveo|['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']
Eye To Eye|3oPCbpeqocGzRj1mMoDWPg|[]
Leslie Pearl|3QckMzDoqCxIjwJJE1Prpl|[]
The Monroes|6FVYQbgCBxpmGqBwSOe6rB|['classic norwegian pop']
Bow Wow Wow|52K4ArhA4OgMO7AsyEgqCT|['dance rock', 'new romantic', 'new wave', 'new wave pop']
One Way|001aJOc7CSQVo3XzoLG4DK|['classic soul', 'disco', 'electro', 'funk', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']
Glenn Frey|3vMWY1bUrmYoSoEWLiQWOZ|['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']
Larry Elgart|4uXNBFzl1ueWbavzhizNXR|['easy listening']
Jeffrey Osborne|5qUHCOUsvVKUpVrMMmztMK|['disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']
Scorpions|27T030eWyCQRmDyuvr1kxY|['album rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']
Larry Lee|5Y729ErsydFUk0LNrCkdIH|['deep soft rock']
Billy Idol|7lzordPuZEXxwt9aoVZYmG|['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']
Jennifer Holliday|2ju2ZxMe9yBOnt1MkWo32t|['quiet storm', 'urban contemporary']
Missing Persons|5CT7RBitS0e0u78T8tRBWQ|['album rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']
Marshall Crenshaw|73YLmyaazO66GncUVHP0KV|['jangle pop', 'power pop', 'pub rock', 'roots rock']
Men At Work|0f3EsoviYnRKTkmayI3cux|['album rock', 'australian alternative rock', 'australian rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']
A Flock Of Seagulls|0uAjBatvB4ubpd4kCfjmNt|['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']
Afrika Bambaataa|7cg61q8kK8jlFi8TKKw70p|['east coast hip hop', 'old school hip hop']
Dayton|3vMracm7RS0LAwtY5591yP|['post-disco', 'post-disco soul']
Axe|4lIZtBdj4HBILP2wAzPILy|[]
Joe Fagin|7uHFuiwBAwAVGXml2UIjKc|[]
Michael McDonald|24hJWbo98sH84tb0nkeaqy|['mellow gold', 'quiet storm', 'soft rock']
Toronto|3KgXijvL7Pcudx6E6OXGwA|[]
Spys|30PLDNrx98aiT3fbdIRupF|[]
Tane Cain|6kjCTvhLt06PK2YioB4inA|[]
Don Henley|5dbuFbrHa1SJlQhQX9OUJ2|['album rock', 'art rock', 'classic rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']
Josie Cotton|3cLCoFmTc8zHOP26agi4dC|[]
Steel Breeze|3nqNKYmx7Ju2bQ28jgGfeD|[]
Clocks|1AP9ZjaZBPTJknW6KRWFmV|[]
Toni Basil|59hMeIYY3k3NoX54rrVGPv|['new wave pop']
Paul Carrack|0FFuvdY7fuiuTmHN9unYoz|['adult standards', 'mellow gold', 'new wave pop', 'soft rock']
ABC|2s79xe5F6eUQkjwjww27Fh|['art rock', 'dance rock', 'disco', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']
Robert Plant|1OwarW4LEHnoep20ixRA0y|['album rock', 'art rock', 'blues-rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'symphonic rock', 'uk americana']
Moving Pictures|089zDeJWWSaHm6JE4V3ser|['australian rock']
Stray Cats|2ibPkysx2PXqWLmxFD7jSg|['rock-and-roll', 'rockabilly']
Yaz|1XSKLwRyT1GttGP7fqr5o5|['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']
Timothy B. Schmit|2VbrivHnDf4Z43xPTgqvym|[]
Donald Fagen|0S1SjYebdSaiMpI8xSW2Wb|['art rock', 'jazz fusion', 'mellow gold', 'soft rock']
Lionel Richie|3gMaNLQm7D9MornNILzdSl|['adult standards', 'disco', 'mellow gold', 'motown', 'quiet storm', 'soft rock']
Grandmaster Flash|1JfnADNz5yYEq3hrzlZHLk|['conscious hip hop', 'east coast hip hop', 'electro', 'hip hop', 'hip house', 'old school hip hop', 'rap', 'turntablism']
Talk Talk|7Fo8TAyGJr4VmhE68QamMf|['art pop', 'art rock', 'dance rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'synthpop', 'uk post-punk']
The Fixx|53RkHTcl0SJZjpzqogkBf4|['album rock', 'art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']
Frida|5uOVb4hLSQVbHbVVt27tV1|[]
Judas Priest|2tRsMl4eGxwoNabM08Dm4I|['album rock', 'groove metal', 'hard rock', 'metal', 'power metal', 'rock', 'speed metal']
Adam Ant|3QP0XPDwbvGivqDAaJ5f5G|['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave']
Scandal|3RFGnJaDVOyxL9YcFaKatu|[]
Culture Club|6kz53iCdBSqhQCZ21CoLcc|['dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']
Lanier|3vpTi8MoSnALQBF2TgfW84|[]
Saga|09u8U2kk11NOZFLcNJEdJF|['album rock', 'art rock', 'neo-progressive', 'progressive rock', 'symphonic rock']
Musical Youth|2CuzDPkRD6BJBvdWqCrt2I|['uk reggae']
Rodway|00ntdezS4XzDfCLsH2vOoc|[]
Janet Jackson|4qwGe91Bz9K2T8jXTZ815W|['dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']
Rough Trade|4fd8mrtRK863BrE37LgITd|['classic canadian rock']
Hughes/Thrall|75lXk5oKF5H1xFt8euZZpn|[]
Duran Duran|0lZoBs4Pzo7R89JM9lxwoT|['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']
Little Steven|4Pmlf0hZYXcoDSuaNrw23E|[]
Vandenberg|3hAv15rFpsTe7zteKhhJTx|['dutch rock', 'glam metal', 'hard rock']
Night Ranger|1Ha0Fz4i0d4gu5fZbhBCtH|['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']
Thompson Twins|5jVeqi3PNaTOajfvBa4uFn|['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']
The Weather Girls|19xz1vcuKNjniGEftTOSSH|['disco', 'hi-nrg']
Rachel Sweet|3E8iIu6yKztcuEHrKFBNMS|[]
After The Fire|194g4SFwSSzyPtgkH7v3Cx|[]
Ric Ocasek|1iTrwmoisuv7HbdY5tTVUt|[]
Felony|1IuJ7D6JVHGOiPgJiZQlXf|[]
Thomas Dolby|2Uz58cSxlJgefDaSikxYQ7|['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'steampunk', 'synthpop', 'zolo']
Gentle Persuasion|7Lpp7wniPu0y7tylvOVVy7|[]
John Anderson|3U7k7hBsHF9dy4ELW53Wrv|['contemporary country', 'country', 'country gospel', 'country road', 'country rock', 'nashville sound', 'outlaw country', 'traditional country']
Berlin|2aS6jYh7ysTL1ZUsHneNgM|['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']
Robert Hazard|5jgvMSXT8sGjFuIBhfVNq4|[]
Single Bullet Theory|6R8Wtbb8hC3lQfmyCsPAgc|[]
The System|67NN7SgdxKesGnxZOB8YeX|['funk', 'post-disco', 'quiet storm', 'urban contemporary']
Heaven 17|5PYuBRQMHh7nWmdV076sH9|['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'synthpop', 'uk post-punk']
Naked Eyes|3C6chBmZ9wzisBhoh8G2nK|['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']
Def Leppard|6H1RjVyNruCmrBEWRbD0VZ|['album rock', 'glam metal', 'hard rock', 'metal', 'rock']
Patrick Simmons|1kZxI5FlVdFxgoRaiJ8hf0|['deep soft rock']
Jarreau|3rdSICqeHVi0HEv4nncFDk|[]
Wall Of Voodoo|6zPcUezmkw9aGjoRlBxYxw|['dance rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'uk post-punk']
Tony Carey|4urvwbid7NFoVes5PTx9lV|[]
INXS|1eClJfHLoDI4rZe5HxzBFv|['australian alternative rock', 'australian rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']
Modern English|0fYPQBOx0vsRMmjUba9HgF|['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'uk post-punk']
U2|51Blml2LZPmy7TTiAg47vQ|['irish rock', 'permanent wave', 'rock']
Ultravox|3iUjRVvYCsMfz7tuAQtBDI|['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'zolo']
Gerard McMahon|7uQOqQ8DfU5Izo8rOhgP9B|[]
Eddy Grant|6j2HWcd7z61iTLbi8eD0hA|[]
Kajagoogoo|0f3kLT4wvi2mFHlHJgV8Hl|['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']
Chris de Burgh|2RpHsROrX075xfIwHn6B2U|['mellow gold', 'soft rock']
Gary Portnoy|53U1IJqr6Hhmn53UcbgF7D|[]
"Weird Al" Yankovic|1bDWGdIC2hardyt55nlQgG|['comedy rock', 'comic']
Madness|4AYkFtEBnNnGuoo8HaHErd|['dance rock', 'new romantic', 'new wave', 'ska', 'ska revival']
The Belle Stars|79mvAIaa8bVyObPdeqs2i3|[]
The Call|2bSugToVO8DavocRulW3Yj|['new wave']
New Edition|1mFX1QlezK1lNPKQJkhwWb|['boy band', 'dance pop', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']
James Ingram|5bTTx0CRvZj1kRJwUsWWYo|['adult standards', 'quiet storm', 'soft rock', 'urban contemporary']
Sheriff|5jllns7VtBfhF3AyjvZP8d|['classic canadian rock']
Carl Wilson|04zDwTMN8SPPydYIfSeFYf|[]
Eurythmics|0NKDgy9j66h3DLnN8qu1bB|['dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']
Michael Bolton|6YHEMoNPbcheiWS2haGzkn|['adult standards', 'mellow gold', 'soft rock']
Martin Briley|0kQXfNK3qQhHzHrR078qvN|[]
Lee Greenwood|3g229vTyhsdwm9SO2p1FPL|['country', 'nashville sound', 'traditional country']
Dexys Midnight Runners|4QTVePrFu1xuGM9K0kNXkk|['bow pop', 'dance rock', 'new wave pop']
Joan Armatrading|1bdAJUX6JPsnYHbTl5jbk6|['folk', 'folk rock', 'lilith', 'mellow gold', 'new wave pop', 'singer-songwriter', 'traditional folk']
Michael Sembello|771qBvjnXOH9Azr6lKy6FB|['hi-nrg']
Red Rockers|7DYKtStEy5mAmAZvEobbgo|['jangle pop']
Loz Netto|5YEumCU4t1RzE4QnrofWYV|[]
Nona Hendryx|5pTDagkiVMJC5DJtSAdbXg|[]
Goanna|4kmYEa0DFPDv2Opcpjv5el|['australian rock']
Louise Tucker|1nWVPdf2KdNCEeh326GwXv|[]
Mtume|5bHSSREflcAADAyCMlmxmh|['disco', 'electro', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']
Roman Holliday|2McvzikIAERijL9Wr0EFVC|['deep new wave']
Taco|6Dxf1ZaJBrpbumiqTTnlIH|[]
Men Without Hats|34PLzyi7CdXUekiLHYyqXq|['classic canadian rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']
Bananarama|3sc7iUG1Wwpwx7bHeZolgx|['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'soft rock']
Double Image|5wtltLJ74Vfh3bnC4AkPWv|['mallet']
Zebra|1q7m1DacLfRgt38Wdin4yH|['album rock', 'glam metal', 'hard rock']
Haysi Fantayzee|5CwI4SjmuQ6T3d3pYG1LL3|[]
R.E.M.|4KWTAlx2RvbpseOGMEmROg|['alternative rock', 'permanent wave', 'pop rock', 'rock']
F.R. David|6GnCucI2uDaYj1j39GFxkn|['italian disco']
The Plimsouls|7BnikuGfXRWkGLJCWS1y9P|['jangle pop', 'power pop', 'underground power pop']
Spandau Ballet|2urZrEdsq72kx0UzfYN8Yv|['dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']
Tears For Fears|4bthk9UfsYUYdcFyqxmSUU|['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'synthpop']
Kissing The Pink|5B9MfAU2KZlyvsofev6XXR|['deep new wave']
Elvis Costello|2BGRfQgtzikz1pzAD0kaEn|['art rock', 'dance rock', 'folk', 'folk rock', 'mellow gold', 'new wave pop', 'permanent wave', 'power pop', 'pub rock', 'rock', 'roots rock', 'singer-songwriter']
Club House|1eutwmWzxJZKorKZNKfSe3|['hip house']
Snuff|39Yw8FPJXDJyf5L4vK7TD3|['melodic hardcore', 'skate punk']
Midnight Star|0KMLfCXYb3Dhf1hLpu8cVd|['disco', 'electro', 'freestyle', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']
Big Ric|03EerojNjM7pkCbdEPgMX8|[]
Quiet Riot|1dLWg6m8RRhizsdqJbhyj3|['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']
Matthew Wilder|3bmFPbLMiLxtR9tFrTcKcP|[]
Peter Schilling|7ip3CWlgPZbQHvgJpmcGSS|['german pop', 'new romantic', 'new wave', 'synthpop']
Glenn Shorrock|1mBRVjszEFRT7OhukskPnX|[]
Minor Detail|3HSdM0L3rHIM8p9EUdMMKz|['deep new wave']
Paul Young|6rqU9HQ57NYGBnBzbrY3a4|['album rock', 'art rock', 'dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']
Klique|7hGNIfJU8aH6Te8REnZ9jm|['post-disco', 'post-disco soul']
John Cafferty|0fPK3TAseRcy6sAS8U8pEw|[]
Deborah Allen|0WO15UbgUyKKtn1anzZP5u|['country dawn', 'deep contemporary country']
Big Country|1h8YIw9HLr6E8gdXVDRbVJ|['celtic rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'scottish rock']
Joe "Bean" Esposito|4PCSnq8Q3hxOTn3ro4cl0M|[]
Madonna|6tbjWDEIzxoDsBA1FuhfPW|['dance pop', 'europop', 'pop', 'pop rock']
Real Life|1n0pe6Cx9pCNvXYkX9TTLX|['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']
Industry|6fhoTWByEf92xEyjQFfgeZ|[]
Streets|7N1WgfwHsFz9wXpvWcAdaH|['beats']
Rodney Dangerfield|4y9clGQlMhZyKADUMq7PA2|['comedy', 'comic']
John Mellencamp|3lPQ2Fk5JOwGWAF3ORFCqH|['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock', 'southern rock']
Nena|6Tz0QRoe083BcOo2YbG9lV|['german pop', 'german rock', 'new wave pop']
Cyndi Lauper|2BTZIqw0ntH9MvilQ3ewNY|['dance pop', 'dance rock', 'europop', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'soft rock']
Twilight 22|6duhLtz5KONtwVxwX4ka6B|['electro', 'old school hip hop']
Tina Turner|1zuJe6b1roixEKMOtyrEak|['disco', 'mellow gold', 'new wave pop', 'soft rock']
Howard Jones|6loBF9iQdE11WSX29fNKqY|['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']
The Deele|7ohSq6OUvkH1hkslgXfGMi|['funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']
Christine McVie|6RCsx4p5smZHYz2P5HLcL2|['mellow gold', 'soft rock']
Rockwell|3xs0LEzcPXtgNfMNcHzLIP|[]
UB40|69MEO1AADKg1IZrq2XLzo5|['reggae fusion', 'uk reggae']
Jenny Burton|2RSwLfG8Zw3ChFI2aOh4HO|[]
Wang Chung|6Zh3xrWlA0SA9Fsfj9AVwm|['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']
Dwight Twilley|5G6M0zMrYh1mOMVzp7E0OW|['power pop', 'underground power pop']
Tracey Ullman|6f8l45N3qZB1xSCH1qFCFB|['new wave pop']
Laid Back|2OLmN3LLWtLF7zerL4VdaX|[]
Bon Jovi|58lV9VcRSjABbAbfWS6skp|['glam metal', 'rock']
Julio Iglesias|4etuCZVdP8yiNPn4xf0ie5|['latin', 'latin pop']
Andy Fraser|3N9UQPXdiusFPiz3MOf5PW|[]
J. Blackfoot|6QiSpmkvVxkrB0Prr35zko|['southern soul', 'southern soul blues']
Billy Rankin|7s2eCE5wwmELcvV6acLpKi|[]
Mr. Mister|7Bah8E0kCETqEpAHI6CPzQ|['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']
Nik Kershaw|7kCL98rPFsNKjAHDmWrMac|['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']
Steve Perry|5xQKoGD7Ql92fWd1uWwKkf|['album rock', 'mellow gold', 'rock', 'soft rock']
Cameo|545idYhdloaSlLGBY8E9u2|['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']
Frankie Goes To Hollywood|1mZu3rO7qSD09GdDpePHhY|['art rock', 'dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'synthpop']
David Gilmour|2FcC4sDMXme2ziI7tGKMK8|['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']
The Style Council|3loflELg7MzgrOyNqERolN|['art rock', 'britpop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'ska']
Michael Gore|1lJoWWtbloeRGJFGei5UZe|[]
Shakin' Stevens|0wi4yTYlGtEnbGo4ltZTib|['rock-and-roll', 'rockabilly']
Dennis Edwards|15Kzh2fTgAW2AGXcGD32Kp|['motown', 'quiet storm']
Mike Reno|79kloYBe4FaMHh6lG7VaG6|[]
Corey Hart|0smy8yDrRoI4CnhpOuthg0|['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']
